Flight#,TAIL_NUM,ORIGIN,DEST,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CRS_DEP_TIME,ARR_DEL15
RU326 ,VPBIK,AMS,SVO,11,1,3,1800,0
RU326 ,VPBIK,AMS,SVO,12,6,3,1800,1
RU326 ,VPBIK,AMS,SVO,2,14,3,1800,0
RU326 ,VPBIK,AMS,SVO,5,16,3,1755,1
RU326 ,VPBIM,AMS,SVO,4,19,3,1810,0
RU326 ,VPBIM,AMS,SVO,7,26,3,1810,0
RU326 ,VPBIM,AMS,SVO,9,13,3,1810,1
RU326 ,VPBIM,AMS,SVO,11,29,3,1800,0
RU326 ,VPBIM,AMS,SVO,4,18,3,1755,1
RU326 ,VPBIM,AMS,SVO,7,4,3,1755,0
RU326 ,VPBIM,AMS,SVO,11,7,3,1755,1
RU326 ,VPBIM,AMS,SVO,11,28,3,1755,0
RU326 ,VPBIM,AMS,SVO,12,12,3,1755,1
RU326 ,VPBIM,AMS,SVO,1,16,3,1755,0
RU326 ,VQBUU,AMS,SVO,1,4,3,1805,0
RU326 ,VQBUU,AMS,SVO,3,8,3,1805,0
RU326 ,VQBUU,AMS,SVO,6,7,3,1810,0
RU326 ,VQBUU,AMS,SVO,7,5,3,1810,0
RU326 ,VQBUU,AMS,SVO,8,16,3,1810,1
RU326 ,VQBUU,AMS,SVO,8,23,3,1810,1
RU326 ,VQBUU,AMS,SVO,11,8,3,1800,0
RU326 ,VQBUU,AMS,SVO,12,13,3,1800,1
RU326 ,VQBUU,AMS,SVO,5,23,3,1755,0
RU326 ,VQBWW,AMS,SVO,2,22,3,1805,1
RU326 ,VQBWW,AMS,SVO,4,12,3,1810,0
RU326 ,VQBWW,AMS,SVO,8,30,3,1810,0
RU326 ,VQBWW,AMS,SVO,10,4,3,1810,0
RU326 ,VQBWW,AMS,SVO,10,11,3,1810,0
RU326 ,VQBWW,AMS,SVO,4,25,3,1755,0
RU326 ,VQBWW,AMS,SVO,6,13,3,1755,0
RU326 ,VQBWW,AMS,SVO,8,22,3,1755,1
RU326 ,VQBWW,AMS,SVO,9,26,3,1755,1
RU326 ,VQBHE,AMS,SVO,5,31,3,1810,0
RU326 ,VQBHE,AMS,SVO,6,21,3,1810,0
RU326 ,VQBHE,AMS,SVO,6,28,3,1810,0
RU326 ,VQBHE,AMS,SVO,10,25,3,1810,0
RU326 ,VQBHE,AMS,SVO,11,15,3,1800,1
RU326 ,VQBHE,AMS,SVO,12,20,3,1800,0
RU326 ,VQBHE,AMS,SVO,6,6,3,1755,1
RU326 ,VQBHE,AMS,SVO,7,25,3,1755,1
RU326 ,VQBHE,AMS,SVO,9,19,3,1755,0
RU326 ,VQBHE,AMS,SVO,3,13,3,1755,0
RU326 ,VQBIA,AMS,SVO,1,18,3,1805,0
RU326 ,VQBIA,AMS,SVO,3,15,3,1805,0
RU326 ,VQBIA,AMS,SVO,5,17,3,1810,0
RU326 ,VQBIA,AMS,SVO,6,14,3,1810,0
RU326 ,VQBIA,AMS,SVO,8,2,3,1810,0
RU326 ,VQBIA,AMS,SVO,8,9,3,1810,0
RU326 ,VQBIA,AMS,SVO,3,14,3,1800,0
RU326 ,VQBIA,AMS,SVO,3,21,3,1800,1
RU326 ,VQBIA,AMS,SVO,4,4,3,1755,0
RU326 ,VQBIA,AMS,SVO,7,18,3,1755,0
RU326 ,VQBIA,AMS,SVO,8,15,3,1755,1
RU326 ,VQBIA,AMS,SVO,9,5,3,1755,0
RU326 ,VQBIA,AMS,SVO,9,12,3,1755,1
RU326 ,VQBIA,AMS,SVO,11,21,3,1755,1
RU326 ,VQBIA,AMS,SVO,1,30,3,1755,1
RU326 ,VPBBL,AMS,SVO,5,3,3,1810,0
RU326 ,VPBBL,AMS,SVO,9,6,3,1810,0
RU326 ,VPBBL,AMS,SVO,5,9,3,1755,0
RU326 ,VPBBL,AMS,SVO,7,11,3,1825,0
RU326 ,VPBBP,AMS,SVO,1,31,3,1800,0
RU326 ,VPBBP,AMS,SVO,3,28,3,1755,1
RU326 ,VPBBP,AMS,SVO,5,30,3,1755,0
RU326 ,VPBBP,AMS,SVO,10,24,3,1755,0
RU326 ,VPBBP,AMS,SVO,10,31,3,1800,0
RU326 ,VPBBP,AMS,SVO,3,20,3,1755,0
RU326 ,VPBBY,AMS,SVO,12,19,3,1755,1
RU326 ,VQBFE,AMS,SVO,1,3,3,1800,0
RU326 ,VQBFE,AMS,SVO,6,27,3,1755,0
RU326 ,VQBFE,AMS,SVO,10,17,3,1755,0
RU326 ,VQBFU,AMS,SVO,12,5,3,1755,1
RU326 ,VQBGZ,AMS,SVO,2,6,3,1755,1
RU326 ,VQBLQ,AMS,SVO,6,20,3,1755,0
RU326 ,VQBLR,AMS,SVO,3,22,3,1805,1
RU326 ,VQBLR,AMS,SVO,3,6,3,1755,1
RU326 ,VQBRH,AMS,SVO,2,28,3,1800,0
RU326 ,VQBRH,AMS,SVO,5,2,3,1755,0
RU326 ,VQBRH,AMS,SVO,8,8,3,1755,1
RU326 ,VQBRH,AMS,SVO,2,27,3,1755,1
RU326 ,VQBRH,AMS,SVO,3,27,3,1755,0
RU326 ,VQBRJ,AMS,SVO,3,29,3,1810,0
RU326 ,VQBRJ,AMS,SVO,8,29,3,1755,0
RU326 ,VQBRJ,AMS,SVO,1,2,3,1755,1
RU326 ,VQBRJ,AMS,SVO,1,9,3,1755,0
RU326 ,VQBVR,AMS,SVO,3,7,3,1800,0
RU326 ,VQBVR,AMS,SVO,10,3,3,1755,0
RU326 ,VQBVR,AMS,SVO,1,23,3,1755,1
RU327 ,VQBUU,SVO,AMS,12,13,3,1225,1
RU327 ,VQBUU,SVO,AMS,9,19,3,0130,1
RU327 ,VQBWW,SVO,AMS,6,13,3,0435,1
RU327 ,VQBHE,SVO,AMS,4,5,4,1130,1
RU327 ,VPBBL,DME,AMS,3,21,4,0520,0
RU327 ,VPBBP,DME,AMS,1,10,4,0520,0
RU327 ,VQBGZ,SVO,AMS,9,12,3,1120,0
RU327 ,VQBLR,DME,AMS,2,28,4,0520,0
RU327 ,VQBVR,SVO,AMS,9,26,3,0130,0
RU3271 ,VQBUU,AMS,LGG,9,19,3,1750,1
RU3271 ,VQBGZ,AMS,LGG,9,12,3,1820,0
RU328 ,VPBIG,AMS,SVO,4,7,6,1500,1
RU328 ,VQBWW,AMS,DME,6,13,3,1055,1
RU328 ,VQBVR,AMS,SVO,9,26,3,0755,0
RU352 ,VQBHE,AMS,SVO,8,13,7,1810,0
RU365 ,VPBIG,DME,FRA,3,22,3,0845,0
RU365 ,VPBIG,DME,FRA,11,28,3,0835,1
RU365 ,VPBIK,DME,FRA,2,22,3,0845,0
RU365 ,VPBIK,DME,FRA,8,16,3,0855,0
RU365 ,VPBIK,DME,FRA,1,16,3,0835,0
RU365 ,VQBUU,DME,FRA,1,25,3,0845,0
RU365 ,VQBUU,DME,FRA,5,30,3,0845,0
RU365 ,VQBUU,DME,FRA,10,3,3,0845,1
RU365 ,VQBUU,DME,LGG,6,27,3,0855,0
RU365 ,VQBWW,DME,FRA,1,10,3,0835,0
RU365 ,VQBHE,DME,FRA,1,18,3,0845,1
RU365 ,VQBHE,DME,FRA,3,1,3,0845,0
RU365 ,VQBHE,DME,FRA,9,13,3,0855,0
RU365 ,VQBHE,DME,FRA,10,31,3,0845,0
RU365 ,VQBHE,SVO,FRA,2,8,3,1225,0
RU365 ,VQBHE,SVO,FRA,12,5,3,0835,0
RU365 ,VQBIA,DME,FRA,3,29,3,0855,0
RU365 ,VQBIA,DME,FRA,8,29,3,0845,0
RU365 ,VPBBL,DME,FRA,3,15,3,0845,0
RU365 ,VPBBL,DME,FRA,5,10,3,0855,0
RU365 ,VPBBL,DME,FRA,6,14,3,0855,0
RU365 ,VPBBL,DME,FRA,7,12,3,0855,0
RU365 ,VPBBL,DME,FRA,8,30,3,0855,0
RU365 ,VPBBL,DME,FRA,11,29,3,0835,0
RU365 ,VPBBL,DME,FRA,4,4,3,0840,0
RU365 ,VPBBL,DME,FRA,4,18,3,0840,0
RU365 ,VPBBL,DME,FRA,8,22,3,0845,0
RU365 ,VPBBL,DME,FRA,9,5,3,0845,0
RU365 ,VPBBL,DME,FRA,10,17,3,0845,0
RU365 ,VPBBL,DME,LGG,2,14,3,0835,0
RU365 ,VPBBL,DME,LGG,3,28,3,0840,0
RU365 ,VPBBL,DME,LGG,7,18,3,0805,0
RU365 ,VPBBP,DME,FRA,5,24,3,0855,0
RU365 ,VPBBP,DME,FRA,11,8,3,0835,0
RU365 ,VPBBP,DME,FRA,3,21,3,0735,1
RU365 ,VPBBP,DME,FRA,6,6,3,0845,0
RU365 ,VPBBP,DME,FRA,9,19,3,0845,1
RU365 ,VPBBP,DME,FRA,12,19,3,0835,1
RU365 ,VPBBP,DME,FRA,2,27,3,0835,0
RU365 ,VPBBY,DME,FRA,11,15,3,0835,0
RU365 ,VPBBY,DME,FRA,8,8,3,0845,0
RU365 ,VPBBY,DME,FRA,10,24,3,0845,1
RU365 ,VPBBY,DME,FRA,1,30,3,0835,0
RU365 ,VPBBY,SVO,FRA,1,2,3,0835,1
RU365 ,VPBJS,DME,FRA,3,27,3,0835,0
RU365 ,VQBFE,DME,FRA,6,7,3,0855,0
RU365 ,VQBFE,DME,FRA,10,4,3,0855,1
RU365 ,VQBFE,DME,FRA,4,11,3,0840,0
RU365 ,VQBFE,DME,FRA,9,12,3,0845,0
RU365 ,VQBFE,SVO,FRA,2,6,3,0635,1
RU365 ,VQBFU,DME,FRA,6,13,3,0845,0
RU365 ,VQBFU,DME,FRA,6,20,3,0845,0
RU365 ,VQBFU,DME,LGG,3,14,3,0835,0
RU365 ,VQBFU,SVO,LGG,7,11,3,0820,1
RU365 ,VQBGZ,DME,FRA,1,11,3,0845,0
RU365 ,VQBGZ,DME,FRA,2,15,3,0845,0
RU365 ,VQBGZ,DME,FRA,7,26,3,0855,0
RU365 ,VQBGZ,DME,FRA,8,9,3,0855,0
RU365 ,VQBGZ,DME,FRA,11,22,3,0835,0
RU365 ,VQBGZ,DME,FRA,5,9,3,0845,0
RU365 ,VQBGZ,DME,FRA,8,15,3,0845,0
RU365 ,VQBGZ,DME,FRA,11,14,3,0835,0
RU365 ,VQBGZ,DME,FRA,3,6,3,0835,0
RU365 ,VQBLQ,DME,FRA,5,31,3,0855,0
RU365 ,VQBLQ,DME,FRA,6,21,3,0855,0
RU365 ,VQBLQ,DME,FRA,10,11,3,0855,0
RU365 ,VQBLQ,DME,FRA,4,25,3,0840,0
RU365 ,VQBLQ,DME,FRA,11,7,3,0835,1
RU365 ,VQBLQ,DME,FRA,11,21,3,0835,1
RU365 ,VQBLQ,DME,FRA,2,20,3,0835,0
RU365 ,VQBLQ,DME,LGG,8,2,4,0030,0
RU365 ,VQBLR,DME,FRA,5,17,3,0855,0
RU365 ,VQBLR,DME,FRA,7,5,3,0855,0
RU365 ,VQBLR,DME,FRA,5,16,3,0845,0
RU365 ,VQBLR,DME,FRA,5,23,3,0845,0
RU365 ,VQBLR,DME,FRA,12,12,3,0835,1
RU365 ,VQBLR,DME,FRA,1,23,3,0835,1
RU365 ,VQBLR,DME,FRA,3,13,3,0835,0
RU365 ,VQBLR,DME,LGG,1,17,3,0835,0
RU365 ,VQBLR,DME,LGG,3,7,3,0835,0
RU365 ,VQBLR,SVO,FRA,8,23,3,0850,0
RU365 ,VQBRH,DME,FRA,4,12,3,0855,0
RU365 ,VQBRH,DME,FRA,6,28,3,0855,0
RU365 ,VQBRH,DME,FRA,9,20,3,0855,0
RU365 ,VQBRH,DME,FRA,1,3,3,0835,0
RU365 ,VQBRH,DME,FRA,3,20,3,0835,0
RU365 ,VQBRH,DME,LGG,1,24,3,0835,0
RU365 ,VQBRJ,DME,FRA,3,8,3,0845,1
RU365 ,VQBRJ,DME,FRA,4,19,3,0855,0
RU365 ,VQBRJ,DME,FRA,4,26,3,0855,0
RU365 ,VQBRJ,DME,FRA,7,19,3,0855,0
RU365 ,VQBRJ,DME,FRA,9,6,3,0855,0
RU365 ,VQBRJ,DME,FRA,11,1,3,0835,0
RU365 ,VQBRJ,DME,LGG,7,4,3,0820,0
RU365 ,VQBVR,DME,FRA,8,2,3,0855,0
RU365 ,VQBVR,DME,FRA,10,25,3,0855,0
RU365 ,VQBVR,DME,LGG,1,31,3,0835,1
RU366 ,VPBBL,LGG,SVO,2,14,3,1435,0
RU367 ,VPBBP,SVO,LGG,2,19,1,0320,0
RU373 ,VPBIG,SVO,LGG,10,31,3,1210,1
RU373 ,VPBIG,SVO,LGG,12,5,3,2025,0
RU373 ,VPBIK,SVO,FRA,6,21,3,1230,0
RU373 ,VPBIK,SVO,LGG,11,7,3,2145,0
RU373 ,VPBIM,SVO,FRA,2,15,3,1315,1
RU373 ,VPBIM,SVO,FRA,4,12,3,1220,0
RU373 ,VPBIM,SVO,FRA,1,21,1,0305,1
RU373 ,VPBIM,SVO,LGG,10,10,3,1230,1
RU373 ,VPBIM,SVO,LGG,12,19,3,2025,0
RU373 ,VQBUU,SVO,FRA,10,18,3,1225,1
RU373 ,VQBWW,SVO,LGG,9,26,3,1230,1
RU373 ,VQBWW,SVO,LGG,12,12,3,2025,0
RU373 ,VQBIA,SVO,FRA,4,5,3,1255,0
RU373 ,VQBIA,SVO,FRA,7,26,3,1225,0
RU373 ,VQBIA,SVO,FRA,5,9,3,1230,0
RU373 ,VPBBL,SVO,FRA,5,31,3,1225,0
RU373 ,VPBBL,SVO,FRA,2,13,3,0535,0
RU373 ,VPBBP,SVO,FRA,11,9,4,0055,0
RU373 ,VPBBP,SVO,FRA,12,7,4,0145,1
RU373 ,VPBBY,SVO,FRA,9,21,4,0150,1
RU373 ,VPBBY,SVO,LGG,9,5,3,1230,0
RU373 ,VPBBY,SVO,LGG,11,21,3,2025,0
RU373 ,VPBJS,SVO,FRA,3,20,3,0535,0
RU373 ,VQBFE,SVO,FRA,11,2,4,0055,1
RU373 ,VQBFE,SVO,FRA,11,30,4,0055,1
RU373 ,VQBFE,SVO,LGG,10,17,3,1855,1
RU373 ,VQBFU,SVO,FRA,1,27,7,1145,1
RU373 ,VQBGZ,SVO,FRA,2,28,3,1235,0
RU373 ,VQBGZ,SVO,LGG,11,14,3,2025,1
RU373 ,VQBLR,SVO,FRA,9,28,4,0100,0
RU373 ,VQBLR,SVO,LGG,10,24,3,2025,0
RU373 ,VQBRH,DME,FRA,1,16,3,0425,0
RU373 ,VQBRH,SVO,FRA,3,1,3,1315,1
RU373 ,VQBRJ,SVO,FRA,7,20,4,0005,0
RU373 ,VQBRJ,SVO,FRA,12,21,4,0030,1
RU373 ,VQBRJ,SVO,LGG,1,3,4,0130,1
RU373 ,VQBVR,SVO,FRA,3,15,3,1315,0
RU373 ,VQBVR,SVO,FRA,7,5,3,1225,0
RU373 ,VQBVR,SVO,FRA,7,4,3,1230,0
RU374 ,VPBIG,FRA,SVO,1,31,3,1805,0
RU374 ,VPBIG,FRA,SVO,7,11,3,1800,1
RU374 ,VPBIK,FRA,SVO,4,19,3,1820,0
RU374 ,VPBIK,FRA,SVO,9,27,3,1820,0
RU374 ,VPBIK,FRA,SVO,11,8,3,1805,0
RU374 ,VPBIK,FRA,SVO,3,7,3,1805,0
RU374 ,VPBIK,FRA,SVO,4,11,3,1800,0
RU374 ,VPBIK,FRA,SVO,10,3,3,1800,1
RU374 ,VPBIM,FRA,SVO,2,15,3,1940,1
RU374 ,VPBIM,FRA,SVO,4,12,3,1820,1
RU374 ,VPBIM,FRA,SVO,4,4,3,1800,1
RU374 ,VQBUU,FRA,SVO,9,6,3,1820,0
RU374 ,VQBUU,FRA,SVO,10,18,3,1820,1
RU374 ,VQBUU,FRA,SVO,3,14,3,1805,1
RU374 ,VQBUU,FRA,SVO,7,4,3,1800,0
RU374 ,VQBWW,FRA,SVO,1,24,3,1805,0
RU374 ,VQBWW,FRA,SVO,5,16,3,1800,1
RU374 ,VQBHE,FRA,SVO,1,10,3,1805,0
RU374 ,VQBHE,FRA,SVO,2,28,3,1805,0
RU374 ,VQBHE,FRA,SVO,11,28,3,1755,1
RU374 ,VQBIA,FRA,SVO,4,5,3,1850,0
RU374 ,VQBIA,FRA,SVO,7,26,3,1820,0
RU374 ,VQBIA,FRA,SVO,12,19,3,1800,1
RU374 ,VQBIA,FRA,SVO,12,26,3,1800,1
RU374 ,VQBIA,FRA,SVO,1,9,3,1755,1
RU374 ,VPBBL,FRA,SVO,5,31,3,1820,0
RU374 ,VPBBL,FRA,SVO,6,8,4,0600,1
RU374 ,VPBBL,FRA,SVO,6,21,3,1825,0
RU374 ,VPBBY,FRA,SVO,10,10,3,1730,1
RU374 ,VPBBY,FRA,SVO,2,13,3,1800,1
RU374 ,VQBFE,FRA,SVO,7,19,3,1850,1
RU374 ,VQBFE,FRA,SVO,11,14,3,1755,1
RU374 ,VQBFU,FRA,SVO,3,1,3,1910,0
RU374 ,VQBFU,FRA,SVO,12,20,3,1805,1
RU374 ,VQBFU,FRA,SVO,5,23,3,1800,0
RU374 ,VQBFU,FRA,SVO,1,30,3,1800,1
RU374 ,VQBGZ,FRA,SVO,6,14,3,1745,1
RU374 ,VQBLQ,FRA,SVO,8,9,3,1820,0
RU374 ,VQBLQ,FRA,SVO,12,12,3,1750,1
RU374 ,VQBLR,FRA,SVO,4,18,3,1800,0
RU374 ,VQBLR,FRA,SVO,8,22,3,1800,1
RU374 ,VQBRH,FRA,SVO,1,3,3,1805,0
RU374 ,VQBRH,FRA,SVO,7,25,3,1800,1
RU374 ,VQBRJ,FRA,SVO,2,7,3,1805,1
RU374 ,VQBRJ,FRA,SVO,4,25,3,1800,0
RU374 ,VQBRJ,FRA,SVO,5,9,3,1800,0
RU374 ,VQBVR,FRA,SVO,7,5,3,1820,1
RU374 ,VQBVR,FRA,SVO,6,13,3,1800,1
RU374 ,VQBVR,FRA,SVO,9,12,3,1800,1
RU375 ,VPBIM,SVO,LGG,3,13,3,1100,1
RU375 ,VQBWW,SVO,LGG,2,27,3,1100,0
RU375 ,VQBHE,SVO,LGG,3,6,3,1100,1
RU375 ,VQBFE,SVO,LGG,3,20,3,1640,0
RU381 ,VQBGZ,SVO,FRA,1,9,3,1055,0
RU393 ,VPBIG,DME,FRA,2,15,3,1115,0
RU393 ,VPBIG,DME,FRA,6,21,3,1220,1
RU393 ,VPBIG,DME,FRA,10,11,3,1220,0
RU393 ,VPBIG,SVO,FRA,1,31,3,1135,1
RU393 ,VPBIK,DME,FRA,3,8,3,1115,0
RU393 ,VPBIK,DME,FRA,3,15,3,1115,0
RU393 ,VPBIK,DME,FRA,10,25,3,1220,0
RU393 ,VPBIK,DME,FRA,11,8,3,1135,0
RU393 ,VPBIK,SVO,FRA,3,7,3,1135,0
RU393 ,VPBIK,SVO,FRA,4,11,3,1150,0
RU393 ,VPBIK,SVO,FRA,10,3,3,1150,1
RU393 ,VPBIM,DME,FRA,3,29,3,1220,0
RU393 ,VPBIM,SVO,FRA,4,4,3,1150,1
RU393 ,VPBIM,SVO,FRA,4,25,3,1150,0
RU393 ,VQBUU,SVO,FRA,3,14,3,1135,0
RU393 ,VQBWW,DME,FRA,4,26,3,1220,0
RU393 ,VQBWW,SVO,FRA,1,24,3,1135,0
RU393 ,VQBWW,SVO,FRA,5,16,3,1150,1
RU393 ,VQBIA,DME,FRA,10,18,3,1220,0
RU393 ,VQBIA,SVO,FRA,11,28,3,1145,0
RU393 ,VQBIA,SVO,FRA,12,19,3,1145,1
RU393 ,VQBIA,SVO,FRA,1,9,3,1145,1
RU393 ,VQBIA,SVO,FRA,2,13,3,1145,1
RU393 ,VPBBL,DME,FRA,7,5,3,1220,0
RU393 ,VPBBL,SVO,FRA,9,6,3,1215,1
RU393 ,VPBBP,DME,FRA,5,17,3,1220,0
RU393 ,VPBBP,DME,FRA,7,19,3,1200,0
RU393 ,VPBBP,DME,FRA,8,2,3,1220,0
RU393 ,VPBBP,DME,FRA,1,10,3,1300,0
RU393 ,VQBFE,DME,FRA,4,12,3,1220,0
RU393 ,VQBFE,DME,FRA,5,10,3,1220,0
RU393 ,VQBFE,DME,FRA,7,12,3,1220,0
RU393 ,VQBFE,DME,FRA,9,13,3,1220,0
RU393 ,VQBFE,SVO,FRA,11,14,3,1145,1
RU393 ,VQBFE,SVO,FRA,12,12,3,1145,1
RU393 ,VQBFU,DME,FRA,3,1,3,1115,1
RU393 ,VQBFU,DME,FRA,4,19,3,1220,0
RU393 ,VQBFU,DME,FRA,8,23,3,1220,1
RU393 ,VQBFU,DME,FRA,9,20,3,1220,0
RU393 ,VQBFU,SVO,FRA,5,3,3,1220,0
RU393 ,VQBFU,SVO,FRA,12,20,3,1135,0
RU393 ,VQBGZ,DME,FRA,6,14,3,1220,0
RU393 ,VQBGZ,SVO,FRA,2,22,3,1115,1
RU393 ,VQBGZ,SVO,FRA,5,31,3,1220,1
RU393 ,VQBGZ,SVO,FRA,5,2,3,1150,0
RU393 ,VQBLQ,DME,FRA,6,28,3,1220,0
RU393 ,VQBLQ,DME,FRA,8,9,3,1220,0
RU393 ,VQBLQ,SVO,FRA,5,23,3,1150,1
RU393 ,VQBLR,DME,FRA,6,7,3,1220,0
RU393 ,VQBLR,DME,FRA,8,30,3,1220,0
RU393 ,VQBLR,SVO,FRA,1,25,3,1115,0
RU393 ,VQBLR,SVO,FRA,4,18,3,1150,1
RU393 ,VQBLR,SVO,FRA,8,22,3,1150,1
RU393 ,VQBLR,SVO,FRA,12,26,3,1145,1
RU393 ,VQBRH,DME,FRA,1,11,3,1115,1
RU393 ,VQBRH,DME,FRA,1,18,3,1115,0
RU393 ,VQBRH,DME,FRA,7,26,3,1220,0
RU393 ,VQBRH,SVO,FRA,7,25,3,1130,0
RU393 ,VQBRJ,DME,FRA,5,24,3,1220,1
RU393 ,VQBRJ,DME,FRA,9,27,3,1220,0
RU393 ,VQBRJ,SVO,FRA,5,9,3,1150,1
RU393 ,VQBVR,DME,FRA,8,16,3,1220,0
RU393 ,VQBVR,DME,FRA,10,4,3,1220,0
RU393 ,VQBVR,SVO,FRA,3,22,3,1115,1
RU393 ,VQBVR,SVO,FRA,6,13,3,1150,1
RU393 ,VQBVR,SVO,FRA,9,12,3,1150,0
RU396 ,VQBLQ,LGG,SVO,1,3,4,0310,1
RU417 ,VPBIG,SVO,FRA,9,14,4,0455,0
RU417 ,VPBIG,SVO,FRA,3,15,4,0520,0
RU417 ,VPBIG,SVO,FRA,3,29,4,0515,0
RU417 ,VPBIG,SVO,FRA,5,17,4,0515,0
RU417 ,VPBIG,SVO,FRA,6,14,4,0515,0
RU417 ,VPBIG,SVO,FRA,10,18,4,0515,0
RU417 ,VPBIG,SVO,FRA,11,8,4,0525,0
RU417 ,VPBIG,SVO,FRA,12,27,4,0525,1
RU417 ,VPBIK,SVO,FRA,8,24,4,0455,1
RU417 ,VPBIK,SVO,FRA,9,21,4,0455,0
RU417 ,VPBIK,SVO,FRA,1,11,4,0450,0
RU417 ,VPBIK,SVO,FRA,2,8,4,0520,1
RU417 ,VPBIK,SVO,FRA,4,19,4,0515,0
RU417 ,VPBIK,SVO,FRA,5,24,4,0515,1
RU417 ,VPBIK,SVO,FRA,8,16,4,0515,0
RU417 ,VPBIK,SVO,FRA,9,13,4,0515,0
RU417 ,VPBIM,SVO,FRA,1,19,4,0440,0
RU417 ,VPBIM,SVO,FRA,2,23,4,0440,0
RU417 ,VPBIM,SVO,FRA,3,16,4,0440,0
RU417 ,VPBIM,SVO,FRA,4,20,4,0455,0
RU417 ,VPBIM,SVO,FRA,4,27,4,0455,0
RU417 ,VPBIM,SVO,FRA,6,29,4,0455,0
RU417 ,VPBIM,SVO,FRA,10,19,4,0455,0
RU417 ,VPBIM,SVO,FRA,10,26,4,0455,0
RU417 ,VPBIM,SVO,FRA,11,9,4,0450,0
RU417 ,VPBIM,SVO,FRA,12,14,4,0450,0
RU417 ,VPBIM,SVO,FRA,1,18,4,0450,1
RU417 ,VPBIM,SVO,FRA,2,22,4,0520,1
RU417 ,VPBIM,SVO,FRA,6,7,4,0515,0
RU417 ,VPBIM,SVO,FRA,8,2,4,0515,0
RU417 ,VPBIM,SVO,FRA,8,30,4,0515,1
RU417 ,VPBIM,SVO,FRA,1,10,4,0525,1
RU417 ,VPBIM,SVO,FRA,1,31,4,0525,0
RU417 ,VPBIM,SVO,FRA,2,28,4,0525,0
RU417 ,VPBIM,SVO,FRA,3,21,4,0525,0
RU417 ,VQBUU,SVO,FRA,6,15,4,0455,0
RU417 ,VQBUU,SVO,FRA,7,13,4,0455,0
RU417 ,VQBUU,SVO,FRA,8,3,4,0455,0
RU417 ,VQBUU,SVO,FRA,10,12,4,0455,0
RU417 ,VQBUU,SVO,FRA,1,25,4,0450,0
RU417 ,VQBUU,SVO,FRA,3,22,4,0520,0
RU417 ,VQBUU,SVO,FRA,4,26,4,0500,0
RU417 ,VQBUU,SVO,FRA,8,23,4,0515,1
RU417 ,VQBWW,SVO,FRA,4,6,4,0455,0
RU417 ,VQBWW,SVO,FRA,11,16,4,0450,1
RU417 ,VQBWW,SVO,FRA,11,30,4,0450,0
RU417 ,VQBWW,SVO,FRA,6,21,4,0515,0
RU417 ,VQBWW,SVO,FRA,7,5,4,0515,1
RU417 ,VQBWW,SVO,FRA,9,20,4,0515,0
RU417 ,VQBHE,SVO,FRA,7,6,4,0455,0
RU417 ,VQBHE,SVO,FRA,7,27,4,0455,0
RU417 ,VQBHE,SVO,FRA,9,7,4,0455,1
RU417 ,VQBHE,SVO,FRA,9,28,4,0455,0
RU417 ,VQBHE,SVO,FRA,9,6,4,0515,0
RU417 ,VQBHE,SVO,FRA,10,4,4,0515,0
RU417 ,VQBHE,SVO,FRA,11,29,4,0525,1
RU417 ,VQBHE,SVO,FRA,12,13,4,0525,0
RU417 ,VQBIA,SVO,FRA,1,12,4,0440,1
RU417 ,VQBIA,SVO,FRA,3,2,4,0440,0
RU417 ,VQBIA,SVO,FRA,3,9,4,0440,1
RU417 ,VQBIA,SVO,FRA,4,13,4,0455,0
RU417 ,VQBIA,SVO,FRA,12,28,4,0450,0
RU417 ,VQBIA,SVO,FRA,2,1,4,0520,1
RU417 ,VQBIA,SVO,FRA,3,8,4,0520,0
RU417 ,VQBIA,SVO,FRA,5,31,4,0515,0
RU417 ,VQBIA,SVO,FRA,7,12,4,0515,1
RU417 ,VQBIA,SVO,FRA,2,7,4,0525,0
RU417 ,VPBBL,SVO,AMS,6,28,4,0450,0
RU417 ,VPBBL,SVO,FRA,5,10,4,0515,0
RU417 ,VPBBP,SVO,FRA,6,8,4,0455,0
RU417 ,VPBBP,SVO,FRA,11,1,4,0525,0
RU417 ,VPBBY,SVO,FRA,10,25,4,0515,0
RU417 ,VPBBY,SVO,FRA,1,17,4,0525,1
RU417 ,VPBBY,SVO,FRA,3,7,4,0525,0
RU417 ,VPBBY,SVO,FRA,3,28,4,0525,0
RU417 ,VPBJS,SVO,FRA,3,14,4,0525,0
RU417 ,VQBFE,SVO,FRA,2,2,4,0440,0
RU417 ,VQBFE,SVO,FRA,7,20,4,0455,0
RU417 ,VQBFE,SVO,FRA,10,5,4,0035,0
RU417 ,VQBFU,SVO,FRA,6,1,4,0455,0
RU417 ,VQBFU,SVO,FRA,8,9,4,0515,0
RU417 ,VQBGZ,SVO,FRA,5,4,4,0455,0
RU417 ,VQBGZ,SVO,FRA,3,1,4,0520,1
RU417 ,VQBLR,DME,FRA,7,28,6,1140,0
RU417 ,VQBLR,SVO,FRA,10,11,4,0515,0
RU417 ,VQBLR,SVO,FRA,12,6,4,0525,1
RU417 ,VQBRH,DME,FRA,1,26,4,0440,0
RU417 ,VQBRH,SVO,FRA,4,5,4,0515,0
RU417 ,VQBRJ,SVO,FRA,9,26,3,2350,1
