Flight#,TAIL_NUM,ORIGIN,DEST,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CRS_DEP_TIME,ARR_DEL15
RU482 ,VPBBL,HHN,SVO,3,15,4,2245,1
RU482 ,VPBBY,HHN,SVO,1,11,4,2245,0
RU482 ,VQBFE,HHN,SVO,3,8,4,2245,1
RU482 ,VQBFE,LGG,SVO,3,7,4,2125,1
RU482 ,VQBFE,LGG,SVO,3,28,4,2125,1
RU482 ,VQBFU,HHN,SVO,1,18,4,2245,0
RU482 ,VQBFU,HHN,SVO,4,26,4,2245,1
RU482 ,VQBGZ,HHN,SVO,12,21,4,2245,1
RU482 ,VQBLR,HHN,SVO,4,5,4,2245,0
RU482 ,VQBRH,HHN,SVO,1,4,4,2245,0
RU482 ,VQBRJ,HHN,SVO,2,1,4,2245,0
RU482 ,VQBRJ,HHN,SVO,3,1,4,2245,1
RU482 ,VQBRJ,LGG,SVO,3,21,4,2125,1
RU482 ,VQBRJ,LHR,LEJ,12,6,4,1755,1
RU482 ,VQBVR,HHN,SVO,1,25,4,2245,0
RU482 ,VQBVR,HHN,SVO,2,8,4,2245,0
RU482 ,VQBVR,HHN,SVO,2,15,4,2245,0
RU4821 ,VQBRJ,LEJ,ZAZ,12,6,4,2300,1
RU485 ,VPBIG,CTU,CGO,1,5,4,1935,0
RU485 ,VPBIG,CTU,CGO,2,23,4,1935,0
RU485 ,VPBIG,CTU,CGO,3,9,4,1935,0
RU485 ,VPBIG,CTU,CGO,9,28,4,1935,1
RU485 ,VPBIG,CTU,CGO,11,16,4,1935,0
RU485 ,VPBIG,CTU,CGO,12,21,4,1935,0
RU485 ,VPBIG,CTU,CGO,1,11,4,1935,0
RU485 ,VPBIG,CTU,CGO,3,1,4,2000,1
RU485 ,VPBIG,CTU,CGO,6,7,4,1855,0
RU485 ,VPBIG,CTU,CGO,6,29,5,1810,0
RU485 ,VPBIG,CTU,CGO,1,18,5,1855,0
RU485 ,VPBIG,SVO,CTU,2,23,4,945,0
RU485 ,VPBIG,SVO,CTU,3,9,4,945,1
RU485 ,VPBIG,SVO,CTU,9,28,4,935,1
RU485 ,VPBIG,SVO,CTU,11,16,4,935,0
RU485 ,VPBIG,SVO,CTU,12,21,4,935,0
RU485 ,VPBIG,SVO,CTU,1,11,4,935,1
RU485 ,VPBIG,SVO,CTU,3,1,4,1000,0
RU485 ,VPBIG,SVO,CTU,6,7,4,855,0
RU485 ,VPBIG,SVX,CTU,6,29,5,1010,0
RU485 ,VPBIG,SVX,CTU,1,18,5,1025,0
RU485 ,VPBIK,CTU,CGO,3,30,4,1935,1
RU485 ,VPBIK,CTU,CGO,4,27,4,1935,0
RU485 ,VPBIK,CTU,CGO,7,27,4,1935,1
RU485 ,VPBIK,CTU,CGO,8,10,4,1935,1
RU485 ,VPBIK,CTU,CGO,8,24,4,1935,1
RU485 ,VPBIK,CTU,CGO,10,26,4,1935,0
RU485 ,VPBIK,CTU,CGO,12,14,4,1935,1
RU485 ,VPBIK,CTU,CGO,1,25,4,1935,1
RU485 ,VPBIK,CTU,CGO,3,15,4,1935,1
RU485 ,VPBIK,CTU,CGO,3,22,4,1935,0
RU485 ,VPBIK,CTU,CGO,4,6,5,700,1
RU485 ,VPBIK,CTU,CGO,7,12,4,1855,0
RU485 ,VPBIK,SVO,CTU,3,30,4,935,0
RU485 ,VPBIK,SVO,CTU,4,27,4,935,0
RU485 ,VPBIK,SVO,CTU,7,27,4,935,0
RU485 ,VPBIK,SVO,CTU,8,10,4,935,1
RU485 ,VPBIK,SVO,CTU,8,24,4,935,1
RU485 ,VPBIK,SVO,CTU,10,26,4,935,0
RU485 ,VPBIK,SVO,CTU,12,14,4,935,1
RU485 ,VPBIK,SVO,CTU,1,25,4,935,1
RU485 ,VPBIK,SVO,CTU,3,15,4,935,0
RU485 ,VPBIK,SVO,CTU,3,22,4,935,0
RU485 ,VPBIK,SVO,CTU,7,12,4,855,0
RU485 ,VPBIM,CTU,CGO,5,11,4,1935,0
RU485 ,VPBIM,CTU,CGO,5,25,4,1935,1
RU485 ,VPBIM,CTU,CGO,7,13,4,1935,1
RU485 ,VPBIM,CTU,CGO,9,21,4,1935,0
RU485 ,VPBIM,CTU,CGO,12,7,4,1935,1
RU485 ,VPBIM,CTU,CGO,1,4,4,1935,1
RU485 ,VPBIM,CTU,CGO,2,1,4,1935,1
RU485 ,VPBIM,CTU,CGO,5,25,5,1810,0
RU485 ,VPBIM,CTU,CGO,7,5,4,1855,1
RU485 ,VPBIM,CTU,CGO,1,10,4,1855,1
RU485 ,VPBIM,CTU,CGO,1,24,4,1855,0
RU485 ,VPBIM,SVO,CTU,5,11,4,935,0
RU485 ,VPBIM,SVO,CTU,5,25,4,935,0
RU485 ,VPBIM,SVO,CTU,7,13,4,935,1
RU485 ,VPBIM,SVO,CTU,9,21,4,935,0
RU485 ,VPBIM,SVO,CTU,12,7,4,935,1
RU485 ,VPBIM,SVO,CTU,1,4,4,935,1
RU485 ,VPBIM,SVO,CTU,2,1,4,935,1
RU485 ,VPBIM,SVO,CTU,7,5,4,855,0
RU485 ,VPBIM,SVO,CTU,1,10,4,850,1
RU485 ,VPBIM,SVO,CTU,1,24,4,850,0
RU485 ,VPBIM,SVX,CTU,5,25,5,1010,0
RU485 ,VQBUU,CTU,CGO,4,6,4,1935,0
RU485 ,VQBUU,CTU,CGO,5,18,4,1935,0
RU485 ,VQBUU,CTU,CGO,9,14,4,1935,0
RU485 ,VQBUU,CTU,CGO,11,2,4,1935,0
RU485 ,VQBUU,CTU,CGO,11,23,4,1935,1
RU485 ,VQBUU,CTU,CGO,2,8,4,1935,1
RU485 ,VQBUU,CTU,CGO,2,15,4,1935,0
RU485 ,VQBUU,CTU,CGO,6,14,4,1855,1
RU485 ,VQBUU,SVO,CTU,4,6,4,935,0
RU485 ,VQBUU,SVO,CTU,5,18,4,935,0
RU485 ,VQBUU,SVO,CTU,9,14,4,935,0
RU485 ,VQBUU,SVO,CTU,11,2,4,935,0
RU485 ,VQBUU,SVO,CTU,11,23,4,935,0
RU485 ,VQBUU,SVO,CTU,2,8,4,935,1
RU485 ,VQBUU,SVO,CTU,2,15,4,935,0
RU485 ,VQBUU,SVO,CTU,6,14,4,855,1
RU485 ,VQBWW,CTU,CGO,1,12,4,1935,1
RU485 ,VQBWW,CTU,CGO,4,13,4,1935,0
RU485 ,VQBWW,CTU,CGO,4,20,4,1935,0
RU485 ,VQBWW,CTU,CGO,5,4,4,1935,0
RU485 ,VQBWW,CTU,CGO,6,22,4,1935,1
RU485 ,VQBWW,CTU,CGO,8,3,4,1935,1
RU485 ,VQBWW,CTU,CGO,9,7,4,1935,0
RU485 ,VQBWW,CTU,CGO,8,16,4,1855,0
RU485 ,VQBWW,CTU,CGO,8,30,4,1855,1
RU485 ,VQBWW,CTU,CGO,3,21,4,1855,1
RU485 ,VQBWW,SVO,CTU,1,12,4,945,1
RU485 ,VQBWW,SVO,CTU,4,13,4,935,0
RU485 ,VQBWW,SVO,CTU,4,20,4,935,0
RU485 ,VQBWW,SVO,CTU,5,4,4,935,0
RU485 ,VQBWW,SVO,CTU,6,22,4,935,1
RU485 ,VQBWW,SVO,CTU,8,3,4,935,1
RU485 ,VQBWW,SVO,CTU,9,7,4,935,0
RU485 ,VQBWW,SVO,CTU,8,16,4,855,0
RU485 ,VQBWW,SVO,CTU,8,30,4,855,1
RU485 ,VQBWW,SVO,CTU,3,21,4,850,0
RU485 ,VQBHE,CTU,CGO,6,8,4,1935,0
RU485 ,VQBHE,CTU,CGO,6,15,4,1935,0
RU485 ,VQBHE,CTU,CGO,8,17,4,1935,1
RU485 ,VQBHE,CTU,CGO,8,31,4,1935,0
RU485 ,VQBHE,CTU,CGO,11,30,4,1935,0
RU485 ,VQBHE,CTU,CGO,3,8,4,1935,0
RU485 ,VQBHE,CTU,CGO,3,31,6,1850,0
RU485 ,VQBHE,CTU,CGO,5,10,4,1855,0
RU485 ,VQBHE,CTU,CGO,8,9,4,1855,0
RU485 ,VQBHE,CTU,CGO,8,23,4,1855,0
RU485 ,VQBHE,CTU,CGO,9,27,4,1855,0
RU485 ,VQBHE,SVO,CTU,6,8,4,935,1
RU485 ,VQBHE,SVO,CTU,6,15,4,935,0
RU485 ,VQBHE,SVO,CTU,8,17,4,935,0
RU485 ,VQBHE,SVO,CTU,8,31,4,935,0
RU485 ,VQBHE,SVO,CTU,11,30,4,935,0
RU485 ,VQBHE,SVO,CTU,3,8,4,935,0
RU485 ,VQBHE,SVO,CTU,3,31,6,855,0
RU485 ,VQBHE,SVO,CTU,5,10,4,855,0
RU485 ,VQBHE,SVO,CTU,8,9,4,855,0
RU485 ,VQBHE,SVO,CTU,8,23,4,855,0
RU485 ,VQBHE,SVO,CTU,9,27,4,855,0
RU485 ,VQBIA,CTU,CGO,6,1,4,1935,0
RU485 ,VQBIA,CTU,CGO,6,29,4,1935,1
RU485 ,VQBIA,CTU,CGO,7,6,4,1935,1
RU485 ,VQBIA,CTU,CGO,10,12,4,2005,0
RU485 ,VQBIA,CTU,CGO,10,19,4,1935,0
RU485 ,VQBIA,CTU,CGO,11,9,4,1935,1
RU485 ,VQBIA,CTU,CGO,1,18,4,1935,1
RU485 ,VQBIA,CTU,CGO,5,5,6,1850,0
RU485 ,VQBIA,CTU,CGO,3,7,4,1855,1
RU485 ,VQBIA,SVO,CTU,6,1,4,935,0
RU485 ,VQBIA,SVO,CTU,6,29,4,935,0
RU485 ,VQBIA,SVO,CTU,7,6,4,935,0
RU485 ,VQBIA,SVO,CTU,10,12,4,835,1
RU485 ,VQBIA,SVO,CTU,10,19,4,935,0
RU485 ,VQBIA,SVO,CTU,11,9,4,935,1
RU485 ,VQBIA,SVO,CTU,12,29,5,910,0
RU485 ,VQBIA,SVO,CTU,1,18,4,935,0
RU485 ,VQBIA,SVO,CTU,5,5,6,855,0
RU485 ,VQBIA,SVO,CTU,3,7,4,850,1
RU485 ,VPBBL,CTU,CGO,9,13,4,1855,0
RU485 ,VPBBL,CTU,CGO,10,25,4,1855,0
RU485 ,VPBBL,SVO,CTU,9,13,4,855,0
RU485 ,VPBBL,SVO,CTU,10,25,4,855,0
RU485 ,VPBBY,CTU,CGO,5,17,4,1855,0
RU485 ,VPBBY,CTU,CGO,9,20,4,1855,0
RU485 ,VPBBY,CTU,CGO,2,7,4,1855,0
RU485 ,VPBBY,SVO,CTU,5,17,4,855,0
RU485 ,VPBBY,SVO,CTU,9,20,4,855,0
RU485 ,VPBBY,SVO,CTU,2,7,4,850,1
RU485 ,VQBFE,CTU,CGO,11,22,4,1855,0
RU485 ,VQBFE,CTU,CGO,2,21,4,1855,0
RU485 ,VQBFE,CTU,CGO,2,28,4,1855,1
RU485 ,VQBFE,SVO,CTU,11,22,4,850,0
RU485 ,VQBFE,SVO,CTU,2,21,4,850,0
RU485 ,VQBFE,SVO,CTU,2,28,4,850,0
RU485 ,VQBFU,CTU,CGO,11,29,4,1855,0
RU485 ,VQBFU,CTU,CGO,12,6,4,1855,1
RU485 ,VQBFU,SVO,CTU,11,29,4,850,0
RU485 ,VQBFU,SVO,CTU,12,6,4,850,1
RU485 ,VQBGZ,CTU,CGO,8,2,4,1855,1
RU485 ,VQBGZ,CTU,CGO,10,18,4,1855,1
RU485 ,VQBGZ,CTU,CGO,3,28,4,1855,0
RU485 ,VQBGZ,SVO,CTU,8,2,4,855,1
RU485 ,VQBGZ,SVO,CTU,10,18,4,855,1
RU485 ,VQBGZ,SVO,CTU,3,28,4,850,0
RU485 ,VQBLQ,CTU,CGO,3,2,4,1935,0
RU485 ,VQBLQ,CTU,CGO,3,23,4,1935,0
RU485 ,VQBLQ,CTU,CGO,12,20,4,1855,1
RU485 ,VQBLQ,CTU,CGO,12,27,4,1855,1
RU485 ,VQBLQ,CTU,CGO,3,14,4,1855,1
RU485 ,VQBLQ,SVO,CTU,3,2,4,945,0
RU485 ,VQBLQ,SVO,CTU,3,23,4,945,0
RU485 ,VQBLQ,SVO,CTU,12,20,4,850,1
RU485 ,VQBLQ,SVO,CTU,12,27,4,850,1
RU485 ,VQBLQ,SVO,CTU,3,14,4,850,1
RU485 ,VQBLR,CTU,CGO,3,16,4,1935,0
RU485 ,VQBLR,CTU,CGO,11,8,4,1855,1
RU485 ,VQBLR,SVO,CTU,3,16,4,945,0
RU485 ,VQBLR,SVO,CTU,11,8,4,850,0
RU485 ,VQBRH,CTU,CGO,2,9,4,1935,0
RU485 ,VQBRH,CTU,CGO,11,15,4,1855,0
RU485 ,VQBRH,CTU,CGO,1,3,4,1855,0
RU485 ,VQBRH,SVO,CTU,2,9,4,945,0
RU485 ,VQBRH,SVO,CTU,11,15,4,850,0
RU485 ,VQBRH,SVO,CTU,1,3,4,850,0
RU485 ,VQBRJ,CTU,CGO,6,21,4,1855,0
RU485 ,VQBRJ,CTU,CGO,7,19,4,1855,1
RU485 ,VQBRJ,CTU,CGO,7,26,4,1855,0
RU485 ,VQBRJ,CTU,CGO,9,6,4,1855,0
RU485 ,VQBRJ,SVO,CTU,6,21,4,855,0
RU485 ,VQBRJ,SVO,CTU,7,19,4,855,0
RU485 ,VQBRJ,SVO,CTU,7,26,4,855,0
RU485 ,VQBRJ,SVO,CTU,9,6,4,855,0
RU485 ,VQBVR,CTU,CGO,1,19,4,1935,0
RU485 ,VQBVR,CTU,CGO,1,26,4,1935,0
RU485 ,VQBVR,CTU,CGO,2,16,4,1935,1
RU485 ,VQBVR,CTU,CGO,10,4,4,1855,0
RU485 ,VQBVR,CTU,CGO,12,13,4,1855,0
RU485 ,VQBVR,SVO,CTU,1,19,4,945,0
RU485 ,VQBVR,SVO,CTU,1,26,4,945,1
RU485 ,VQBVR,SVO,CTU,2,16,4,945,1
RU485 ,VQBVR,SVO,CTU,12,13,4,850,1
RU4851 ,VPBIK,HKG,CTU,4,6,5,225,1
RU485A,VPBIK,CTU,CGO,3,2,5,1935,1
RU485A,VPBIK,CTU,CGO,3,9,5,1935,0
RU485A,VPBIK,SVO,CTU,3,9,5,935,0
RU485A,VQBUU,CTU,CGO,11,12,7,845,1
RU485A,VQBUU,SVO,CTU,11,11,6,2245,1
RU485A,VQBWW,CTU,CGO,10,29,7,1320,1
RU485A,VQBWW,SVO,CTU,10,29,7,320,1
RU486 ,VPBIG,CGO,SVO,1,6,5,35,0
RU486 ,VPBIG,CGO,SVO,2,24,5,35,0
RU486 ,VPBIG,CGO,SVO,3,10,5,35,0
RU486 ,VPBIG,CGO,SVO,9,29,5,35,0
RU486 ,VPBIG,CGO,SVO,11,17,5,35,0
RU486 ,VPBIG,CGO,SVO,12,22,5,35,0
RU486 ,VPBIG,CGO,SVO,1,12,5,35,0
RU486 ,VPBIG,CGO,SVO,3,2,5,35,1
RU486 ,VPBIG,CGO,SVO,6,8,5,5,0
RU486 ,VPBIG,CGO,SVO,1,19,6,15,1
RU486 ,VPBIK,CGO,SVO,3,31,5,35,1
RU486 ,VPBIK,CGO,SVO,4,28,5,35,0
RU486 ,VPBIK,CGO,SVO,7,28,5,35,0
RU486 ,VPBIK,CGO,SVO,8,11,5,35,1
RU486 ,VPBIK,CGO,SVO,8,25,5,35,1
RU486 ,VPBIK,CGO,SVO,10,27,5,35,0
RU486 ,VPBIK,CGO,SVO,12,15,5,35,1
RU486 ,VPBIK,CGO,SVO,1,26,5,35,0
RU486 ,VPBIK,CGO,SVO,3,16,5,35,0
RU486 ,VPBIK,CGO,SVO,3,23,5,35,0
RU486 ,VPBIK,CGO,SVO,4,6,5,1230,1
RU486 ,VPBIK,CGO,SVO,7,13,5,5,0
RU486 ,VPBIM,CGO,SVO,5,12,5,35,0
RU486 ,VPBIM,CGO,SVO,5,26,5,35,1
RU486 ,VPBIM,CGO,SVO,7,14,5,35,1
RU486 ,VPBIM,CGO,SVO,9,22,5,35,1
RU486 ,VPBIM,CGO,SVO,12,8,5,35,1
RU486 ,VPBIM,CGO,SVO,1,5,5,35,1
RU486 ,VPBIM,CGO,SVO,2,2,5,35,1
RU486 ,VPBIM,CGO,SVO,4,20,5,5,0
RU486 ,VPBIM,CGO,SVO,4,27,5,5,0
RU486 ,VPBIM,CGO,SVO,7,6,5,5,0
RU486 ,VPBIM,CGO,SVO,1,25,5,0,0
RU486 ,VQBUU,CGO,SVO,4,7,5,35,0
RU486 ,VQBUU,CGO,SVO,5,19,5,35,1
RU486 ,VQBUU,CGO,SVO,9,15,5,35,1
RU486 ,VQBUU,CGO,SVO,11,3,5,35,0
RU486 ,VQBUU,CGO,SVO,11,24,5,35,0
RU486 ,VQBUU,CGO,SVO,2,9,5,35,1
RU486 ,VQBUU,CGO,SVO,2,16,5,35,0
RU486 ,VQBUU,CGO,SVO,6,15,5,5,0
RU486 ,VQBWW,CGO,SVO,1,13,5,35,0
RU486 ,VQBWW,CGO,SVO,4,14,5,35,0
RU486 ,VQBWW,CGO,SVO,4,21,5,35,1
RU486 ,VQBWW,CGO,SVO,5,5,5,35,0
RU486 ,VQBWW,CGO,SVO,6,23,5,35,0
RU486 ,VQBWW,CGO,SVO,8,4,5,35,1
RU486 ,VQBWW,CGO,SVO,9,8,5,35,0
RU486 ,VQBWW,CGO,SVO,8,17,5,5,0
RU486 ,VQBWW,CGO,SVO,8,31,5,5,0
RU486 ,VQBWW,CGO,SVO,3,22,5,0,0
RU486 ,VQBHE,CGO,SVO,6,9,5,35,0
RU486 ,VQBHE,CGO,SVO,6,16,5,35,0
RU486 ,VQBHE,CGO,SVO,8,18,5,35,1
RU486 ,VQBHE,CGO,SVO,9,1,5,35,0
RU486 ,VQBHE,CGO,SVO,12,1,5,35,0
RU486 ,VQBHE,CGO,SVO,3,9,5,35,0
RU486 ,VQBHE,CGO,SVO,4,1,7,5,1
RU486 ,VQBHE,CGO,SVO,5,11,5,5,0
RU486 ,VQBHE,CGO,SVO,8,10,5,5,0
RU486 ,VQBHE,CGO,SVO,8,24,5,5,0
RU486 ,VQBHE,CGO,SVO,9,28,5,5,0
RU486 ,VQBIA,CGO,SVO,6,2,5,35,0
RU486 ,VQBIA,CGO,SVO,6,30,5,35,0
RU486 ,VQBIA,CGO,SVO,10,13,5,35,0
RU486 ,VQBIA,CGO,SVO,10,20,5,35,0
RU486 ,VQBIA,CGO,SVO,11,10,5,35,1
RU486 ,VQBIA,CGO,SVO,1,19,5,35,0
RU486 ,VQBIA,CGO,SVO,4,13,5,5,1
RU486 ,VQBIA,CGO,SVO,3,8,5,0,1
RU486 ,VPBBL,CGO,SVO,9,14,5,5,0
RU486 ,VPBBL,CGO,SVO,10,26,5,5,1
RU486 ,VPBBY,CGO,SVO,5,18,5,5,0
RU486 ,VPBBY,CGO,SVO,9,21,5,5,0
RU486 ,VPBBY,CGO,SVO,2,8,5,0,0
RU486 ,VQBFE,CGO,SVO,11,23,5,0,0
RU486 ,VQBFE,CGO,SVO,2,22,5,0,0
RU486 ,VQBFE,CGO,SVO,3,1,5,0,1
RU486 ,VQBFU,CGO,SVO,6,1,5,5,0
RU486 ,VQBFU,CGO,SVO,11,30,5,0,0
RU486 ,VQBFU,CGO,SVO,12,7,5,0,1
RU486 ,VQBGZ,CGO,SVO,8,3,5,5,1
RU486 ,VQBGZ,CGO,SVO,10,19,5,5,1
RU486 ,VQBGZ,CGO,SVO,3,29,5,0,0
RU486 ,VQBLQ,CGO,SVO,3,3,5,35,1
RU486 ,VQBLQ,CGO,SVO,3,24,5,35,0
RU486 ,VQBLQ,CGO,SVO,5,25,5,5,1
RU486 ,VQBLQ,CGO,SVO,12,21,5,0,1
RU486 ,VQBLQ,CGO,SVO,12,28,5,0,0
RU486 ,VQBLQ,CGO,SVO,3,15,5,0,1
RU486 ,VQBLR,CGO,SVO,3,17,5,35,0
RU486 ,VQBLR,CGO,SVO,11,9,5,0,0
RU486 ,VQBRH,CGO,SVO,2,10,5,35,0
RU486 ,VQBRH,CGO,SVO,11,16,5,0,0
RU486 ,VQBRH,CGO,SVO,1,4,5,0,0
RU486 ,VQBRJ,CGO,SVO,6,22,5,5,1
RU486 ,VQBRJ,CGO,SVO,7,20,5,5,0
RU486 ,VQBRJ,CGO,SVO,7,27,5,5,0
RU486 ,VQBRJ,CGO,SVO,9,7,5,5,0
RU486 ,VQBVR,CGO,SVO,1,20,5,35,0
RU486 ,VQBVR,CGO,SVO,1,27,5,35,0
RU486 ,VQBVR,CGO,SVO,2,17,5,35,0
RU486 ,VQBVR,CGO,SVO,10,5,5,5,0
RU486 ,VQBVR,CGO,SVO,12,14,5,0,0
RU486A,VPBIK,CGO,SVO,3,3,6,5,1
RU486A,VPBIK,CGO,SVO,3,10,6,5,0
RU486A,VQBUU,CGO,SVO,11,12,7,1315,1
RU486A,VQBWW,CGO,SVO,10,30,1,550,1
RU491 ,VPBIG,SVO,NRT,1,12,4,30,0
RU491 ,VPBIG,SVO,NRT,2,16,4,30,0
RU491 ,VPBIG,SVO,NRT,3,23,4,30,0
RU491 ,VPBIG,SVO,NRT,4,27,4,30,0
RU491 ,VPBIG,SVO,NRT,5,25,4,30,1
RU491 ,VPBIG,SVO,NRT,7,13,4,30,1
RU491 ,VPBIG,SVO,NRT,7,20,4,30,1
RU491 ,VPBIG,SVO,NRT,9,21,4,30,0
RU491 ,VPBIG,SVO,NRT,11,23,4,20,0
RU491 ,VPBIG,SVO,NRT,12,14,4,20,0
RU491 ,VPBIG,SVO,NRT,1,18,4,20,1
RU491 ,VPBIG,SVO,NRT,2,1,4,20,1
RU491 ,VPBIG,SVO,NRT,2,8,4,20,1
RU491 ,VPBIG,SVO,NRT,3,22,4,20,0
RU491 ,VPBIG,SVO,NRT,4,12,4,25,0
RU491 ,VPBIG,SVO,NRT,8,2,4,25,0
RU491 ,VPBIG,SVO,NRT,10,25,4,25,1
RU491 ,VPBIK,SVO,NRT,1,26,4,30,0
RU491 ,VPBIK,SVO,NRT,3,9,4,30,0
RU491 ,VPBIK,SVO,NRT,4,6,4,30,0
RU491 ,VPBIK,SVO,NRT,5,11,4,30,0
RU491 ,VPBIK,SVO,NRT,10,19,4,30,1
RU491 ,VPBIK,SVO,NRT,11,9,4,20,0
RU491 ,VPBIK,SVO,NRT,3,8,4,20,0
RU491 ,VPBIK,SVO,NRT,10,4,4,25,1
RU491 ,VPBIK,SVO,NRT,11,1,4,15,0
RU491 ,VPBIK,SVO,NRT,11,22,4,15,1
RU491 ,VPBIK,SVO,NRT,12,20,4,15,1
RU491 ,VPBIM,SVO,NRT,3,30,4,30,0
RU491 ,VPBIM,SVO,NRT,4,13,4,30,0
RU491 ,VPBIM,SVO,NRT,7,27,4,30,0
RU491 ,VPBIM,SVO,NRT,8,24,4,30,1
RU491 ,VPBIM,SVO,NRT,11,30,4,20,0
RU491 ,VPBIM,SVO,NRT,2,15,4,20,0
RU491 ,VPBIM,SVO,NRT,4,5,4,25,1
RU491 ,VPBIM,SVO,NRT,8,9,4,25,0
RU491 ,VPBIM,SVO,NRT,8,23,4,25,0
RU491 ,VPBIM,SVO,NRT,9,27,4,25,1
RU491 ,VPBIM,SVO,NRT,11,8,4,15,0
RU491 ,VQBUU,SVO,NRT,6,8,4,30,0
RU491 ,VQBUU,SVO,NRT,7,6,4,30,0
RU491 ,VQBUU,SVO,NRT,9,7,4,30,0
RU491 ,VQBUU,SVO,NRT,9,28,4,30,0
RU491 ,VQBUU,SVO,NRT,5,24,4,25,0
RU491 ,VQBUU,SVO,NRT,5,31,4,25,0
RU491 ,VQBUU,SVO,NRT,6,28,4,25,1
RU491 ,VQBUU,SVO,NRT,7,5,4,25,1
RU491 ,VQBWW,SVO,NRT,2,2,4,30,0
RU491 ,VQBWW,SVO,NRT,8,31,4,30,1
RU491 ,VQBWW,SVO,NRT,10,12,4,30,0
RU491 ,VQBWW,SVO,NRT,1,25,4,20,1
RU491 ,VQBWW,SVO,NRT,4,26,4,25,0
RU491 ,VQBWW,SVO,NRT,5,17,4,25,1
RU491 ,VQBWW,SVO,NRT,6,7,4,25,1
RU491 ,VQBWW,SVO,NRT,3,7,4,15,0
RU491 ,VQBHE,SVO,NRT,3,2,4,30,0
RU491 ,VQBHE,SVO,NRT,6,1,4,30,0
RU491 ,VQBHE,SVO,NRT,6,22,4,30,0
RU491 ,VQBHE,SVO,NRT,6,29,4,30,0
RU491 ,VQBHE,SVO,NRT,12,7,4,20,1
RU491 ,VQBHE,SVO,NRT,1,11,4,20,0
RU491 ,VQBHE,SVO,NRT,3,1,4,20,0
RU491 ,VQBHE,SVO,NRT,3,29,4,25,1
RU491 ,VQBHE,SVO,NRT,4,19,4,25,0
RU491 ,VQBHE,SVO,NRT,6,21,4,25,1
RU491 ,VQBHE,SVO,NRT,7,12,4,25,0
RU491 ,VQBHE,SVO,NRT,7,26,4,25,1
RU491 ,VQBHE,SVO,NRT,9,20,4,25,0
RU491 ,VQBHE,SVO,NRT,12,6,4,15,1
RU491 ,VQBHE,SVO,NRT,3,14,4,15,0
RU491 ,VQBIA,SVO,NRT,1,19,4,30,1
RU491 ,VQBIA,SVO,NRT,2,23,4,30,0
RU491 ,VQBIA,SVO,NRT,3,16,4,30,0
RU491 ,VQBIA,SVO,NRT,4,20,4,30,0
RU491 ,VQBIA,SVO,NRT,5,18,4,30,0
RU491 ,VQBIA,SVO,NRT,6,15,4,30,0
RU491 ,VQBIA,SVO,NRT,8,3,4,30,1
RU491 ,VQBIA,SVO,NRT,8,10,4,30,0
RU491 ,VQBIA,SVO,NRT,9,14,4,30,0
RU491 ,VQBIA,SVO,NRT,10,5,4,30,1
RU491 ,VQBIA,SVO,NRT,10,26,4,30,1
RU491 ,VQBIA,SVO,NRT,11,2,4,20,1
RU491 ,VQBIA,SVO,NRT,11,16,4,20,1
RU491 ,VQBIA,SVO,NRT,12,21,4,20,1
RU491 ,VQBIA,SVO,NRT,2,22,4,20,0
RU491 ,VQBIA,SVO,NRT,3,15,4,20,1
RU491 ,VQBIA,SVO,NRT,5,3,4,25,0
RU491 ,VQBIA,SVO,NRT,6,14,4,25,0
RU491 ,VQBIA,SVO,NRT,7,19,4,25,0
RU491 ,VQBIA,SVO,NRT,8,30,4,25,1
RU491 ,VQBIA,SVO,NRT,9,6,4,25,0
RU491 ,VQBIA,SVO,NRT,9,13,4,25,0
RU491 ,VQBIA,SVO,NRT,11,29,4,15,0
RU491 ,VQBIA,SVO,NRT,1,10,4,15,0
RU491 ,VQBIA,SVO,NRT,1,31,4,15,0
RU491 ,VQBIA,SVO,NRT,2,14,4,15,1
RU491 ,VPBBY,SVO,NRT,10,11,4,25,0
RU491 ,VPBBY,SVO,NRT,2,21,4,15,0
RU491 ,VPBJS,SVO,NRT,3,21,4,15,0
RU491 ,VPBJS,SVO,NRT,3,28,4,15,0
RU491 ,VQBFU,SVO,NRT,10,18,4,25,0
RU491 ,VQBFU,SVO,NRT,1,24,4,15,1
RU491 ,VQBGZ,SVO,NRT,8,16,4,25,0
RU491 ,VQBGZ,SVO,NRT,1,17,4,15,0
RU491 ,VQBGZ,SVO,NRT,2,28,4,15,1
RU491 ,VQBLQ,SVO,NRT,11,15,4,15,1
RU491 ,VQBLR,SVO,NRT,2,9,4,30,0
RU491 ,VQBLR,SVO,NRT,12,13,4,15,1
RU491 ,VQBRJ,SVO,NRT,5,4,4,30,0
RU491 ,VQBRJ,SVO,NRT,5,10,4,25,0
RU491 ,VQBRJ,SVO,NRT,12,27,4,15,0
RU492 ,VPBIG,ICN,SVO,1,12,4,1650,0
RU492 ,VPBIG,ICN,SVO,2,16,4,1650,0
RU492 ,VPBIG,ICN,SVO,3,23,4,1650,0
RU492 ,VPBIG,ICN,SVO,4,27,4,1650,0
RU492 ,VPBIG,ICN,SVO,5,25,4,1650,0
RU492 ,VPBIG,ICN,SVO,7,13,4,1650,0
RU492 ,VPBIG,ICN,SVO,7,20,4,1650,1
